organization_id,animal_id,animal_type,age,attributes.declawed,attributes.house_trained,attributes.shots_current,attributes.spayed_neutered,attributes.special_needs,breeds.mixed,breeds.primary,breeds.secondary,breeds.unknown,coat,colors.primary,colors.secondary,colors.tertiary,contact.address.address1,contact.address.address2,contact.address.city,contact.address.country,contact.address.postcode,contact.address.state,contact.email,contact.phone,description,distance,environment.cats,environment.children,environment.dogs,gender,id,name,organization_id,photos,published_at,size,species,status,status_changed_at,tags,type,url
ca1760,47143466,dog,Adult,,True,True,True,False,True,Poodle,Bichon Frise,False,Medium,White / Cream,,,PO Box 953,,Corona Del Mar,US,92625,CA,info@lovebugsrescue.org,,"PLEASE COMPLETE AN APPLICATION AT WWW.LOVEBUGSRESCUE.ORG IF YOU ARE INTERESTED IN MEETING ANY OF OUR DOGS.

Our friend Ford is...",1.8672,False,,True,Male,47143466,Ford,CA1760,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/1/?bust=1579290483&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/1/?bust=1579290483&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/1/?bust=1579290483&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/1/?bust=1579290483'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/2/?bust=1579290493&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/2/?bust=1579290493&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/2/?bust=1579290493&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/2/?bust=1579290493'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/3/?bust=1579290498&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/3/?bust=1579290498&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/3/?bust=1579290498&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/3/?bust=1579290498'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/4/?bust=1579290508&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/4/?bust=1579290508&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/4/?bust=1579290508&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47143466/4/?bust=1579290508'}]",2020-01-17T19:50:37+0000,Small,Dog,adoptable,2020-01-17T19:50:37+0000,[],Dog,https://www.petfinder.com/dog/ford-47143466/ca/corona-del-mar/lovebugs-rescue-ca1760/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca1760,47090863,dog,Young,,False,True,True,False,True,Cairn Terrier,West Highland White Terrier / Westie,False,Medium,Yellow / Tan / Blond / Fawn,,,PO Box 953,,Corona Del Mar,US,92625,CA,info@lovebugsrescue.org,,"PLEASE COMPLETE OUR ADOPTION APPLICATION AT WWW.LOVEBUGSRESCUE.ORG IF YOU’D LIKE TO BE CONSIDERED FOR ADOPTION:

Big hair don&#039;t care! Bruxie...",1.8672,True,True,True,Male,47090863,Bruxie,CA1760,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/1/?bust=1578785793&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/1/?bust=1578785793&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/1/?bust=1578785793&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/1/?bust=1578785793'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/2/?bust=1578785813&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/2/?bust=1578785813&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/2/?bust=1578785813&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/2/?bust=1578785813'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/3/?bust=1578785834&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/3/?bust=1578785834&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/3/?bust=1578785834&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47090863/3/?bust=1578785834'}]",2020-01-11T23:37:29+0000,Small,Dog,adoptable,2020-01-11T23:37:29+0000,[],Dog,https://www.petfinder.com/dog/bruxie-47090863/ca/corona-del-mar/lovebugs-rescue-ca1760/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca1760,47084554,dog,Adult,,False,True,True,False,False,Poodle,,False,Long,White / Cream,,,PO Box 953,,Corona Del Mar,US,92625,CA,info@lovebugsrescue.org,,"PLEASE COMPLETE OUR ADOPTION APPLICATION AT WWW.LOVEBUGSRESCUE.ORG IF YOU&#039;D LIKE TO BE CONSIDERED FOR ADOPTION:

We rescued this tiny fella...",1.8672,True,True,True,Male,47084554,Phillip,CA1760,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47084554/1/?bust=1578717720&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47084554/1/?bust=1578717720&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47084554/1/?bust=1578717720&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47084554/1/?bust=1578717720'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47084554/2/?bust=1578717739&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47084554/2/?bust=1578717739&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47084554/2/?bust=1578717739&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47084554/2/?bust=1578717739'}]",2020-01-11T04:42:44+0000,Small,Dog,adoptable,2020-01-11T04:42:44+0000,[],Dog,https://www.petfinder.com/dog/phillip-47084554/ca/corona-del-mar/lovebugs-rescue-ca1760/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca1760,47073884,dog,Adult,,False,True,True,True,False,Shih Tzu,,False,Long,Black,White / Cream,,PO Box 953,,Corona Del Mar,US,92625,CA,info@lovebugsrescue.org,,"PLEASE COMPLETE OUR ADOPTION APPLICATION IF YOU’D LIKE TO MEET ONE OF OUR LOVEBUGS:
This boy just broke our heart...",1.8672,True,True,True,Male,47073884,Murphy,CA1760,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073884/1/?bust=1578628900&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073884/1/?bust=1578628900&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073884/1/?bust=1578628900&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073884/1/?bust=1578628900'}]",2020-01-10T04:02:20+0000,Small,Dog,adoptable,2020-01-10T04:02:20+0000,[],Dog,https://www.petfinder.com/dog/murphy-47073884/ca/corona-del-mar/lovebugs-rescue-ca1760/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca1760,47073862,dog,Young,,False,True,True,False,True,Italian Greyhound,Chihuahua,False,Short,Apricot / Beige,White / Cream,,PO Box 953,,Corona Del Mar,US,92625,CA,info@lovebugsrescue.org,,"PLEASE COMPLETE OUR ADOPTION APPLICATION AT WWW.LOVEBUGSRESCUE.ORG IF YOU’D LIKE TO BE CONSIDERED FOR ONE OF OUR LOVEBUGS;

This dainty...",1.8672,True,True,True,Female,47073862,Tessa,CA1760,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/2/?bust=1578763888&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/2/?bust=1578763888&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/2/?bust=1578763888&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/2/?bust=1578763888'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/1/?bust=1578628564&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/1/?bust=1578628564&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/1/?bust=1578628564&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/1/?bust=1578628564'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/3/?bust=1578763888&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/3/?bust=1578763888&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/3/?bust=1578763888&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073862/3/?bust=1578763888'}]",2020-01-10T03:57:02+0000,Small,Dog,adoptable,2020-01-10T03:57:02+0000,[],Dog,https://www.petfinder.com/dog/tessa-47073862/ca/corona-del-mar/lovebugs-rescue-ca1760/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca1760,47051452,dog,Young,,False,True,True,False,True,Poodle,Maltese,False,Long,White / Cream,,,PO Box 953,,Corona Del Mar,US,92625,CA,info@lovebugsrescue.org,,"PLEASE COMPLETE OUR ADOPTION APPLICATION AT WWW.LOVEBUGSRESCUE.ORG IF YOU’D LIKE TO BE CONSIDERED FOR ADOPTION:

Meet our newest Lovebug Poppy....",1.8672,True,True,True,Female,47051452,Poppy,CA1760,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47051452/1/?bust=1578433855&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47051452/1/?bust=1578433855&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47051452/1/?bust=1578433855&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47051452/1/?bust=1578433855'}]",2020-01-07T21:51:32+0000,Small,Dog,adopted,2020-01-11T17:30:26+0000,[],Dog,https://www.petfinder.com/dog/poppy-47051452/ca/corona-del-mar/lovebugs-rescue-ca1760/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca1760,47043986,dog,Adult,,True,True,True,False,True,Glen of Imaal Terrier,Terrier,False,Medium,Yellow / Tan / Blond / Fawn,,,PO Box 953,,Corona Del Mar,US,92625,CA,info@lovebugsrescue.org,,"PLEASE COMPLETE AN APPLICATION AT WWW.LOVEBUGSRESCUE.ORG IF YOU ARE INTERESTED IN MEETING ANY OF OUR DOGS.
Our newest Lovebug was...",1.8672,,,True,Male,47043986,Captain,CA1760,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/1/?bust=1578360109&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/1/?bust=1578360109&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/1/?bust=1578360109&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/1/?bust=1578360109'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/2/?bust=1578360113&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/2/?bust=1578360113&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/2/?bust=1578360113&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/2/?bust=1578360113'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/3/?bust=1578360118&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/3/?bust=1578360118&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/3/?bust=1578360118&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/3/?bust=1578360118'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/4/?bust=1578360123&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/4/?bust=1578360123&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/4/?bust=1578360123&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47043986/4/?bust=1578360123'}]",2020-01-07T01:23:27+0000,Medium,Dog,adopted,2020-01-08T05:36:13+0000,[],Dog,https://www.petfinder.com/dog/captain-47043986/ca/corona-del-mar/lovebugs-rescue-ca1760/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca1760,47009475,dog,Baby,,False,True,False,False,True,Labrador Retriever,Boxer,False,Medium,,,,PO Box 953,,Corona Del Mar,US,92625,CA,info@lovebugsrescue.org,,"PLEASE COMPLETE OUR ADOPTION APPLICATION AT WWW.LOVEBUGSRESCUE.ORG IF YOU’D LIKE TO BE CONSIDERED FOR ADOPTION:

These pups were born in...",1.8672,True,True,True,Male,47009475,Tuffnut,CA1760,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47009475/1/?bust=1577997001&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47009475/1/?bust=1577997001&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47009475/1/?bust=1577997001&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47009475/1/?bust=1577997001'}]",2020-01-02T20:30:15+0000,Medium,Dog,adoptable,2020-01-02T20:30:15+0000,[],Dog,https://www.petfinder.com/dog/tuffnut-47009475/ca/corona-del-mar/lovebugs-rescue-ca1760/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca1760,47009466,dog,Baby,,False,True,False,False,True,Labrador Retriever,Border Collie,False,Medium,Black,White / Cream,,PO Box 953,,Corona Del Mar,US,92625,CA,info@lovebugsrescue.org,,"PLEASE COMPLETE OUR ADOPTION APPLICATION AT WWW.LOVEBUGSRESCUE.ORG IF YOU’D LIKE TO BE CONSIDERED FOR ADOPTION:

These pups were born in...",1.8672,True,True,True,Female,47009466,Agatha,CA1760,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47009466/1/?bust=1577996948&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47009466/1/?bust=1577996948&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47009466/1/?bust=1577996948&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47009466/1/?bust=1577996948'}]",2020-01-02T20:29:18+0000,Medium,Dog,adopted,2020-01-13T06:32:19+0000,[],Dog,https://www.petfinder.com/dog/agatha-47009466/ca/corona-del-mar/lovebugs-rescue-ca1760/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca1760,46972151,dog,Adult,,True,True,True,False,False,Brussels Griffon,,False,Medium,Red / Chestnut / Orange,,,PO Box 953,,Corona Del Mar,US,92625,CA,info@lovebugsrescue.org,,"Please complete our adoption application at www.lovebugsrescue.org if you’d like to be considered for adoption:

Annabelle is a purebred Brussels...",1.8672,True,True,True,Female,46972151,Annabelle,CA1760,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46972151/1/?bust=1577730493&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46972151/1/?bust=1577730493&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46972151/1/?bust=1577730493&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46972151/1/?bust=1577730493'}]",2019-12-30T18:29:01+0000,Small,Dog,adopted,2020-01-08T05:36:13+0000,[],Dog,https://www.petfinder.com/dog/annabelle-46972151/ca/corona-del-mar/lovebugs-rescue-ca1760/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
