organization_id,animal_id,animal_type,age,attributes.declawed,attributes.house_trained,attributes.shots_current,attributes.spayed_neutered,attributes.special_needs,breeds.mixed,breeds.primary,breeds.secondary,breeds.unknown,coat,colors.primary,colors.secondary,colors.tertiary,contact.address.address1,contact.address.address2,contact.address.city,contact.address.country,contact.address.postcode,contact.address.state,contact.email,contact.phone,description,distance,environment.cats,environment.children,environment.dogs,gender,id,name,organization_id,photos,published_at,size,species,status,status_changed_at,tags,type,url
ca2691,47107346,dog,Baby,,True,True,True,False,False,Dogo Argentino,,False,Short,White / Cream,,,,,Sunset Beach ,US,90742,CA,ADOPT@SAFErescueteam.org,(714) 369-3699,"SNOOPY Kid/Dog friendly. Looking for forever home/family with Dogo experience! 
For consideration, please complete an online application at https://saferescueteam.org/adoption-application/ Come...",1.1137,,True,True,Male,47107346,SNOOPY,CA2691,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/4/?bust=1578983221&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/4/?bust=1578983221&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/4/?bust=1578983221&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/4/?bust=1578983221'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/2/?bust=1578983040&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/2/?bust=1578983040&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/2/?bust=1578983040&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/2/?bust=1578983040'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/3/?bust=1578983111&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/3/?bust=1578983111&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/3/?bust=1578983111&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/3/?bust=1578983111'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/1/?bust=1578983221&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/1/?bust=1578983221&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/1/?bust=1578983221&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/1/?bust=1578983221'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/5/?bust=1578983221&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/5/?bust=1578983221&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/5/?bust=1578983221&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107346/5/?bust=1578983221'}]",2020-01-14T06:26:01+0000,Large,Dog,adoptable,2020-01-14T06:26:01+0000,[],Dog,https://www.petfinder.com/dog/snoopy-47107346/ca/sunset-beach/safe-rescue-team-ca2691/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca2691,47107030,dog,Baby,,True,True,True,False,True,Rat Terrier,Chihuahua,False,Short,Bicolor,Brown / Chocolate,,,,Sunset Beach ,US,90742,CA,ADOPT@SAFErescueteam.org,(714) 369-3699,"Lola is a sweet, cuddly, smart, well behaved puppy, looking for her forever person/family to love. Cat/dog/kid friendly! Total sweetheart!...",1.1137,True,True,True,Female,47107030,LOLA,CA2691,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/2/?bust=1578976950&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/2/?bust=1578976950&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/2/?bust=1578976950&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/2/?bust=1578976950'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/1/?bust=1578976947&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/1/?bust=1578976947&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/1/?bust=1578976947&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/1/?bust=1578976947'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/3/?bust=1578976951&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/3/?bust=1578976951&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/3/?bust=1578976951&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47107030/3/?bust=1578976951'}]",2020-01-14T04:50:13+0000,Small,Dog,adoptable,2020-01-14T04:50:13+0000,[],Dog,https://www.petfinder.com/dog/lola-47107030/ca/sunset-beach/safe-rescue-team-ca2691/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca41,47073911,dog,Young,,False,False,False,False,True,Labrador Retriever,,False,,,,,1700 Adolfo Lopez Drive,,Seal Beach,US,90740,CA,contact@sbacc.org,(562) 430-4993,Dear Fur-ever Home...I am Nala! I am a super cute 3 year old lab mix that would love to be...,2.3636,,,,Female,47073911,Nala,CA41,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/1/?bust=1578629994&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/1/?bust=1578629994&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/1/?bust=1578629994&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/1/?bust=1578629994'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/3/?bust=1578629994&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/3/?bust=1578629994&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/3/?bust=1578629994&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/3/?bust=1578629994'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/2/?bust=1578629995&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/2/?bust=1578629995&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/2/?bust=1578629995&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073911/2/?bust=1578629995'}]",2020-01-10T04:09:51+0000,Large,Dog,adoptable,2020-01-10T04:09:51+0000,[],Dog,https://www.petfinder.com/dog/nala-47073911/ca/seal-beach/seal-beach-animal-care-center-ca41/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca2040,47073197,dog,Adult,,True,True,True,False,True,Whippet,Miniature Pinscher,False,Short,Bicolor,,,P.O. Box 3026,,Seal Beach,US,90740,CA,woof@thepetfoodbank.com,(714) 379-1456,Sandy is a beautiful mix of Whippet and min pin. She is perfect medium size and loves to be with...,2.3636,,True,True,Female,47073197,Sandy,CA2040,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/1/?bust=1578621869&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/1/?bust=1578621869&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/1/?bust=1578621869&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/1/?bust=1578621869'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/2/?bust=1578621883&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/2/?bust=1578621883&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/2/?bust=1578621883&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/2/?bust=1578621883'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/3/?bust=1578621895&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/3/?bust=1578621895&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/3/?bust=1578621895&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/3/?bust=1578621895'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/4/?bust=1578621913&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/4/?bust=1578621913&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/4/?bust=1578621913&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47073197/4/?bust=1578621913'}]",2020-01-10T02:08:44+0000,Medium,Dog,adopted,2020-01-14T12:44:25+0000,[loving],Dog,https://www.petfinder.com/dog/sandy-47073197/ca/seal-beach/the-pet-food-bank-ca2040/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca2691,47016727,dog,Young,,False,True,True,False,False,American Staffordshire Terrier,,False,Short,Gray / Blue / Silver,,,,,Sunset Beach ,US,90742,CA,ADOPT@SAFErescueteam.org,(714) 369-3699,Bluebell was rescued from a high kill shelter just prior to euthanasia. She is a sweet loving girl with a...,1.1137,,,,Female,47016727,BLUEBELL,CA2691,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/3/?bust=1578073574&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/3/?bust=1578073574&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/3/?bust=1578073574&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/3/?bust=1578073574'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/1/?bust=1578073566&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/1/?bust=1578073566&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/1/?bust=1578073566&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/1/?bust=1578073566'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/2/?bust=1578073572&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/2/?bust=1578073572&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/2/?bust=1578073572&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47016727/2/?bust=1578073572'}]",2020-01-03T17:47:41+0000,Large,Dog,adoptable,2020-01-03T17:47:41+0000,"[playful, loving, sweet, smart]",Dog,https://www.petfinder.com/dog/bluebell-47016727/ca/sunset-beach/safe-rescue-team-ca2691/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca41,47004799,dog,Young,,False,False,False,False,True,Dachshund,Brussels Griffon,False,,,,,1700 Adolfo Lopez Drive,,Seal Beach,US,90740,CA,contact@sbacc.org,(562) 430-4993,"Rambo is an adorable little boy! Bio coming soon!

*We have an adoption process including an application and formal interview....",2.3636,,,,Male,47004799,Rambo,CA41,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/1/?bust=1578629993&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/1/?bust=1578629993&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/1/?bust=1578629993&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/1/?bust=1578629993'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/3/?bust=1578629994&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/3/?bust=1578629994&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/3/?bust=1578629994&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/3/?bust=1578629994'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/2/?bust=1578629994&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/2/?bust=1578629994&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/2/?bust=1578629994&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004799/2/?bust=1578629994'}]",2020-01-02T04:28:07+0000,Small,Dog,adopted,2020-01-10T04:09:51+0000,[],Dog,https://www.petfinder.com/dog/rambo-47004799/ca/seal-beach/seal-beach-animal-care-center-ca41/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca41,47004800,dog,Young,,False,False,False,False,True,Husky,,False,,,,,1700 Adolfo Lopez Drive,,Seal Beach,US,90740,CA,contact@sbacc.org,(562) 430-4993,"Xena is our most perfect girl! She loves kids, people and does great with other dogs! She is very playful...",2.3636,,,,Female,47004800,Xena,CA41,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/1/?bust=1579028244&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/1/?bust=1579028244&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/1/?bust=1579028244&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/1/?bust=1579028244'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/2/?bust=1579028244&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/2/?bust=1579028244&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/2/?bust=1579028244&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/2/?bust=1579028244'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/3/?bust=1579028245&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/3/?bust=1579028245&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/3/?bust=1579028245&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47004800/3/?bust=1579028245'}]",2020-01-02T04:28:07+0000,Large,Dog,adopted,2020-01-06T04:58:35+0000,[],Dog,https://www.petfinder.com/dog/xena-47004800/ca/seal-beach/seal-beach-animal-care-center-ca41/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca2691,46981471,dog,Baby,,False,True,True,True,True,Yorkshire Terrier,Shih Tzu,False,Medium,Bicolor,,,,,Sunset Beach ,US,90742,CA,ADOPT@SAFErescueteam.org,(714) 369-3699,"Kitty is am amazing 10 week old baby! She is smart, sweet, loving, potty pad trained. Kitty, her mom, brother,...",1.1137,True,True,True,Female,46981471,KITTY,CA2691,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/4/?bust=1577821406&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/4/?bust=1577821406&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/4/?bust=1577821406&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/4/?bust=1577821406'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/1/?bust=1577821397&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/1/?bust=1577821397&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/1/?bust=1577821397&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/1/?bust=1577821397'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/2/?bust=1577821400&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/2/?bust=1577821400&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/2/?bust=1577821400&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/2/?bust=1577821400'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/3/?bust=1577821403&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/3/?bust=1577821403&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/3/?bust=1577821403&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46981471/3/?bust=1577821403'}]",2019-12-31T19:57:35+0000,Small,Dog,adopted,2020-01-14T04:51:14+0000,"[smart, sweet, loving, playful, quite, fun, adorable]",Dog,https://www.petfinder.com/dog/kitty-46981471/ca/sunset-beach/safe-rescue-team-ca2691/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca2691,46969443,dog,Young,,True,True,True,False,True,Chiweenie,,False,Short,Bicolor,Brown / Chocolate,,,,Sunset Beach ,US,90742,CA,ADOPT@SAFErescueteam.org,(714) 369-3699,Cupid was hit by a car and left for dead on the streets of LA. A student passing by scooped...,1.1137,True,True,True,Female,46969443,CUPID,CA2691,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/4/?bust=1577687723&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/4/?bust=1577687723&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/4/?bust=1577687723&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/4/?bust=1577687723'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/1/?bust=1577687716&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/1/?bust=1577687716&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/1/?bust=1577687716&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/1/?bust=1577687716'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/3/?bust=1577687721&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/3/?bust=1577687721&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/3/?bust=1577687721&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/3/?bust=1577687721'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/2/?bust=1577688219&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/2/?bust=1577688219&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/2/?bust=1577688219&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46969443/2/?bust=1577688219'}]",2019-12-30T06:46:49+0000,Small,Dog,adopted,2020-01-03T17:17:54+0000,"[sweet, loving, kind, gentle]",Dog,https://www.petfinder.com/dog/cupid-46969443/ca/sunset-beach/safe-rescue-team-ca2691/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca2691,46904316,dog,Baby,,False,True,True,False,True,Terrier,Morkie,False,Short,Black,,,,,Sunset Beach ,US,90742,CA,ADOPT@SAFErescueteam.org,(714) 369-3699,"Tango was living in deplorable conditions with his momma, sister and another pup when we rescued them. He is sweet,...",1.1137,True,True,True,Male,46904316,TANGO,CA2691,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46904316/2/?bust=1576872310&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46904316/2/?bust=1576872310&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46904316/2/?bust=1576872310&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46904316/2/?bust=1576872310'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46904316/1/?bust=1576872305&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46904316/1/?bust=1576872305&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46904316/1/?bust=1576872305&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46904316/1/?bust=1576872305'}]",2019-12-20T20:07:24+0000,Small,Dog,adopted,2019-12-30T06:25:04+0000,[],Dog,https://www.petfinder.com/dog/tango-46904316/ca/sunset-beach/safe-rescue-team-ca2691/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
