organization_id,animal_id,animal_type,age,attributes.declawed,attributes.house_trained,attributes.shots_current,attributes.spayed_neutered,attributes.special_needs,breeds.mixed,breeds.primary,breeds.secondary,breeds.unknown,coat,colors.primary,colors.secondary,colors.tertiary,contact.address.address1,contact.address.address2,contact.address.city,contact.address.country,contact.address.postcode,contact.address.state,contact.email,contact.phone,description,distance,environment.cats,environment.children,environment.dogs,gender,id,name,organization_id,photos,published_at,size,species,status,status_changed_at,tags,type,url
ca1271,47036631,dog,Young,,False,True,True,False,False,Brussels Griffon,,False,,,,,16654 Soledad Canyon Road,,los angeles,US,90027,CA,info@muttmatchla.org,(323) 839-2980,"DASHELL (male)
Breed: Brussels Griffon mix
Age: Approx. 1 year
Disposition: super sweet, social and playful. Dashell can be a...",2.5261,,True,True,Male,47036631,Dashell,CA1271,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47036631/1/?bust=1578471958&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47036631/1/?bust=1578471958&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47036631/1/?bust=1578471958&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47036631/1/?bust=1578471958'}]",2020-01-06T02:54:58+0000,Small,Dog,adoptable,2020-01-06T02:54:58+0000,[],Dog,https://www.petfinder.com/dog/dashell-47036631/ca/los-angeles/mutt-match-la-ca1271/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca2733,47027107,dog,Adult,,True,True,True,False,True,Chow Chow,Shepherd,False,Short,,,,,,los angeles,US,90046,CA,shira@theanimalrescuemission.org,(213) 400-7248,"Shasta is a beautiful, young Chow/Shepherd mix. Rescued from a bad situation, she is looking for her perfect forever home...",2.0362,False,False,,Female,47027107,Shasta,CA2733,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/1/?bust=1578164924&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/1/?bust=1578164924&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/1/?bust=1578164924&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/1/?bust=1578164924'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/2/?bust=1578164929&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/2/?bust=1578164929&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/2/?bust=1578164929&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/2/?bust=1578164929'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/3/?bust=1578164934&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/3/?bust=1578164934&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/3/?bust=1578164934&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/3/?bust=1578164934'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/4/?bust=1578164938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/4/?bust=1578164938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/4/?bust=1578164938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/4/?bust=1578164938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/5/?bust=1578164941&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/5/?bust=1578164941&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/5/?bust=1578164941&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47027107/5/?bust=1578164941'}]",2020-01-04T19:11:28+0000,Medium,Dog,adoptable,2020-01-04T19:11:28+0000,[],Dog,https://www.petfinder.com/dog/shasta-47027107/ca/los-angeles/the-animal-rescue-mission-ca2733/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca2733,47026782,dog,Adult,,True,True,True,False,True,Staffordshire Bull Terrier,,False,Short,Gray / Blue / Silver,,,,,los angeles,US,90046,CA,shira@theanimalrescuemission.org,(213) 400-7248,Sweet Elvis sat in the shelter for TWO years and was about to be put down despite being a long-standing...,2.0362,False,,False,Male,47026782,Elvis,CA2733,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/1/?bust=1578163410&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/1/?bust=1578163410&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/1/?bust=1578163410&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/1/?bust=1578163410'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/2/?bust=1578163418&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/2/?bust=1578163418&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/2/?bust=1578163418&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/2/?bust=1578163418'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/3/?bust=1578163425&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/3/?bust=1578163425&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/3/?bust=1578163425&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/3/?bust=1578163425'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/4/?bust=1578163433&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/4/?bust=1578163433&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/4/?bust=1578163433&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47026782/4/?bust=1578163433'}]",2020-01-04T18:58:50+0000,Large,Dog,adoptable,2020-01-04T18:58:50+0000,"[Loving, affectionate, goofy]",Dog,https://www.petfinder.com/dog/elvis-47026782/ca/los-angeles/the-animal-rescue-mission-ca2733/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1271,46978553,dog,Baby,,True,True,False,False,True,Labrador Retriever,,False,,,,,16654 Soledad Canyon Road,,los angeles,US,90027,CA,info@muttmatchla.org,(323) 839-2980,Auggie a new arrival to our pack and we are still getting to know this adorable pup. Please check back...,2.5261,True,True,True,Male,46978553,Auggie,CA1271,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978553/1/?bust=1578471956&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978553/1/?bust=1578471956&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978553/1/?bust=1578471956&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978553/1/?bust=1578471956'}]",2019-12-31T14:16:01+0000,Large,Dog,adopted,2019-12-31T14:16:01+0000,[],Dog,https://www.petfinder.com/dog/auggie-46978553/ca/los-angeles/mutt-match-la-ca1271/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1271,46978571,dog,Young,,False,True,True,False,True,Poodle,,False,,,,,16654 Soledad Canyon Road,,los angeles,US,90027,CA,info@muttmatchla.org,(323) 839-2980,"LULU (female)
Breed: Poodle mix
Age: Approx. 6 - 8 months

Lulu is SUPER sweet and gentle. Affectionate, social with...",2.5261,,True,True,Female,46978571,Lulu,CA1271,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978571/1/?bust=1578471956&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978571/1/?bust=1578471956&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978571/1/?bust=1578471956&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978571/1/?bust=1578471956'}]",2019-12-31T14:16:01+0000,Small,Dog,adopted,2019-12-31T14:16:01+0000,[],Dog,https://www.petfinder.com/dog/lulu-46978571/ca/los-angeles/mutt-match-la-ca1271/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1271,46978560,dog,Senior,,True,True,True,False,True,Terrier,,False,,,,,16654 Soledad Canyon Road,,los angeles,US,90027,CA,info@muttmatchla.org,(323) 839-2980,"ANGEL (female)
Breed: Terrier mix
Age: approx. 8 years

REQUIREMENTS &amp;amp; PROCEDURES
Mutt Match L.A. does not adopt out of...",2.5261,,,True,Female,46978560,Angel,CA1271,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978560/1/?bust=1578471956&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978560/1/?bust=1578471956&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978560/1/?bust=1578471956&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978560/1/?bust=1578471956'}]",2019-12-31T14:16:01+0000,Medium,Dog,adopted,2019-12-31T14:16:01+0000,[],Dog,https://www.petfinder.com/dog/angel-46978560/ca/los-angeles/mutt-match-la-ca1271/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1271,46978570,dog,Baby,,True,True,True,False,True,Catahoula Leopard Dog,,False,,,,,16654 Soledad Canyon Road,,los angeles,US,90027,CA,info@muttmatchla.org,(323) 839-2980,"LULU
Oh My! C U T E is the only way to describe sweet little Lulu. Found as a stray,...",2.5261,,,,Female,46978570,LuLu,CA1271,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978570/1/?bust=1578471956&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978570/1/?bust=1578471956&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978570/1/?bust=1578471956&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978570/1/?bust=1578471956'}]",2019-12-31T14:16:01+0000,Medium,Dog,adopted,2019-12-31T14:16:01+0000,[],Dog,https://www.petfinder.com/dog/lulu-46978570/ca/los-angeles/mutt-match-la-ca1271/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1271,46978572,dog,Young,,True,True,True,True,True,Cairn Terrier,,False,,,,,16654 Soledad Canyon Road,,los angeles,US,90027,CA,info@muttmatchla.org,(323) 839-2980,Sweet Carin TerrierAsher. Poor Asher was hit by a car and suffered several fractures but he&amp;#39;s healing very well and...,2.5261,,True,True,Male,46978572,Asher,CA1271,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978572/1/?bust=1578471956&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978572/1/?bust=1578471956&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978572/1/?bust=1578471956&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978572/1/?bust=1578471956'}]",2019-12-31T14:16:01+0000,Small,Dog,adopted,2019-12-31T14:16:01+0000,[],Dog,https://www.petfinder.com/dog/asher-46978572/ca/los-angeles/mutt-match-la-ca1271/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1271,46978557,dog,Young,,False,True,True,False,True,Maltese,,False,,,,,16654 Soledad Canyon Road,,los angeles,US,90027,CA,info@muttmatchla.org,(323) 839-2980,"AVA (female)
Breed: Maltese possibly mix
Age: Approx. 2 years
- FULL BIO TO COME -
ADOPTION REQUIREMENTS &amp;amp; PROCEDURES...",2.5261,,True,True,Female,46978557,Ava,CA1271,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978557/1/?bust=1578471956&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978557/1/?bust=1578471956&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978557/1/?bust=1578471956&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978557/1/?bust=1578471956'}]",2019-12-31T14:16:01+0000,Small,Dog,adopted,2019-12-31T14:16:01+0000,[],Dog,https://www.petfinder.com/dog/ava-46978557/ca/los-angeles/mutt-match-la-ca1271/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1271,46978559,dog,Baby,,True,True,False,False,True,Labrador Retriever,Pit Bull Terrier,False,,,,,16654 Soledad Canyon Road,,los angeles,US,90027,CA,info@muttmatchla.org,(323) 839-2980,is our latest Mutt Match addition. He was found abandonded on a property by a compassionate Sheriff who brought him...,2.5261,True,True,True,Male,46978559,Baby Theo,CA1271,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978559/1/?bust=1578471957&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978559/1/?bust=1578471957&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978559/1/?bust=1578471957&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46978559/1/?bust=1578471957'}]",2019-12-31T14:16:01+0000,Large,Dog,adopted,2019-12-31T14:16:01+0000,[],Dog,https://www.petfinder.com/dog/baby-theo-46978559/ca/los-angeles/mutt-match-la-ca1271/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
