organization_id,animal_id,animal_type,age,attributes.declawed,attributes.house_trained,attributes.shots_current,attributes.spayed_neutered,attributes.special_needs,breeds.mixed,breeds.primary,breeds.secondary,breeds.unknown,coat,colors.primary,colors.secondary,colors.tertiary,contact.address.address1,contact.address.address2,contact.address.city,contact.address.country,contact.address.postcode,contact.address.state,contact.email,contact.phone,description,distance,environment.cats,environment.children,environment.dogs,gender,id,name,organization_id,photos,published_at,size,species,status,status_changed_at,tags,type,url
ca768,47035001,dog,Adult,,False,False,False,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Male,47035001,COCO,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035001/1/?bust=1578965996&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035001/1/?bust=1578965996&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035001/1/?bust=1578965996&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035001/1/?bust=1578965996'}]",2020-01-05T22:00:47+0000,Large,Dog,adoptable,2020-01-05T22:00:47+0000,[],Dog,https://www.petfinder.com/dog/coco-47035001/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,47023524,dog,Senior,,False,False,False,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Male,47023524,PIERRE,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47023524/1/?bust=1579020096&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47023524/1/?bust=1579020096&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47023524/1/?bust=1579020096&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47023524/1/?bust=1579020096'}]",2020-01-04T09:56:27+0000,Small,Dog,adoptable,2020-01-04T09:56:27+0000,[],Dog,https://www.petfinder.com/dog/pierre-47023524/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,47012010,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Female,47012010,REBA,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47012010/1/?bust=1578854200&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47012010/1/?bust=1578854200&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47012010/1/?bust=1578854200&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47012010/1/?bust=1578854200'}]",2020-01-03T00:53:01+0000,Large,Dog,adoptable,2020-01-03T00:53:01+0000,[],Dog,https://www.petfinder.com/dog/reba-47012010/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46975350,dog,Young,,False,False,True,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Female,46975350,DAPHNE,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46975350/1/?bust=1579052639&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46975350/1/?bust=1579052639&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46975350/1/?bust=1579052639&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46975350/1/?bust=1579052639'}]",2019-12-30T23:45:18+0000,Large,Dog,adoptable,2019-12-30T23:45:18+0000,[],Dog,https://www.petfinder.com/dog/daphne-46975350/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46961856,dog,Senior,,False,False,True,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Female,46961856,SWEETIE,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46961856/1/?bust=1578792929&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46961856/1/?bust=1578792929&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46961856/1/?bust=1578792929&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46961856/1/?bust=1578792929'}]",2019-12-28T23:40:51+0000,Large,Dog,adoptable,2019-12-28T23:40:51+0000,[],Dog,https://www.petfinder.com/dog/sweetie-46961856/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46958938,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Male,46958938,SQUASH,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46958938/1/?bust=1579020089&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46958938/1/?bust=1579020089&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46958938/1/?bust=1579020089&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46958938/1/?bust=1579020089'}]",2019-12-28T17:39:27+0000,Medium,Dog,adoptable,2019-12-28T17:39:27+0000,[],Dog,https://www.petfinder.com/dog/squash-46958938/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46941758,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Female,46941758,SIERRA,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46941758/1/?bust=1578601692&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46941758/1/?bust=1578601692&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46941758/1/?bust=1578601692&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46941758/1/?bust=1578601692'}]",2019-12-26T18:33:47+0000,Small,Dog,adoptable,2019-12-26T18:33:47+0000,[],Dog,https://www.petfinder.com/dog/sierra-46941758/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46934955,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Female,46934955,ELSA,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46934955/1/?bust=1578507506&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46934955/1/?bust=1578507506&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46934955/1/?bust=1578507506&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46934955/1/?bust=1578507506'}]",2019-12-25T01:30:32+0000,Large,Dog,adoptable,2019-12-25T01:30:32+0000,[],Dog,https://www.petfinder.com/dog/elsa-46934955/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46900495,dog,Senior,,False,False,False,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Male,46900495,MR. B,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46900495/1/?bust=1579020097&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46900495/1/?bust=1579020097&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46900495/1/?bust=1579020097&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46900495/1/?bust=1579020097'}]",2019-12-20T10:17:36+0000,Large,Dog,adoptable,2019-12-20T10:17:36+0000,[],Dog,https://www.petfinder.com/dog/mr-b-46900495/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46899286,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Female,46899286,CARA,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46899286/1/?bust=1578681054&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46899286/1/?bust=1578681054&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46899286/1/?bust=1578681054&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46899286/1/?bust=1578681054'}]",2019-12-20T07:17:21+0000,Large,Dog,adoptable,2019-12-20T07:17:21+0000,[],Dog,https://www.petfinder.com/dog/cara-46899286/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46873716,dog,Young,,False,False,False,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Male,46873716,ARCHIE,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46873716/1/?bust=1579052656&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46873716/1/?bust=1579052656&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46873716/1/?bust=1579052656&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46873716/1/?bust=1579052656'}]",2019-12-17T20:09:23+0000,Medium,Dog,adoptable,2019-12-17T20:09:23+0000,[],Dog,https://www.petfinder.com/dog/archie-46873716/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca1735,46864531,dog,Baby,,True,True,False,False,False,Siberian Husky,,False,Medium,Red / Chestnut / Orange,White / Cream,,,,San Pedro,US,90731,CA,alleysangels@gmail.com,,Blitzen is a baby Siberian boy with 3 legs a loving pup in search of a family.  A family should...,1.3256,,,,Male,46864531,Blitzen,CA1735,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46864531/1/?bust=1576527932&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46864531/1/?bust=1576527932&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46864531/1/?bust=1576527932&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46864531/1/?bust=1576527932'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46864531/2/?bust=1576527947&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46864531/2/?bust=1576527947&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46864531/2/?bust=1576527947&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46864531/2/?bust=1576527947'}]",2019-12-16T20:27:32+0000,Medium,Dog,adopted,2020-01-04T19:24:31+0000,[],Dog,https://www.petfinder.com/dog/blitzen-46864531/ca/san-pedro/ara-canine-rescue-inc-ca1735/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46850105,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Female,46850105,PRINCESS,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46850105/1/?bust=1578785704&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46850105/1/?bust=1578785704&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46850105/1/?bust=1578785704&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46850105/1/?bust=1578785704'}]",2019-12-14T19:00:18+0000,Medium,Dog,adoptable,2019-12-14T19:00:18+0000,[],Dog,https://www.petfinder.com/dog/princess-46850105/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca1296,46841276,dog,Adult,,False,True,True,False,False,Border Collie,,False,Long,Black,White / Cream,,,,San Pedro,US,90732,CA,rescue@BorderColliesInNeed.org, ,Sammy is a 5-7 year old purebred male Border Collie.  He is classically marked with a rough coat.  Sammy came...,0.1581,,True,,Male,46841276,SAMMY,CA1296,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/1/?bust=1576265311&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/1/?bust=1576265311&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/1/?bust=1576265311&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/1/?bust=1576265311'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/2/?bust=1576265314&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/2/?bust=1576265314&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/2/?bust=1576265314&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/2/?bust=1576265314'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/3/?bust=1576265316&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/3/?bust=1576265316&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/3/?bust=1576265316&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/3/?bust=1576265316'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/4/?bust=1576265320&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/4/?bust=1576265320&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/4/?bust=1576265320&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/4/?bust=1576265320'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/5/?bust=1576265322&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/5/?bust=1576265322&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/5/?bust=1576265322&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/5/?bust=1576265322'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/6/?bust=1576265326&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/6/?bust=1576265326&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/6/?bust=1576265326&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46841276/6/?bust=1576265326'}]",2019-12-13T19:29:54+0000,Medium,Dog,adopted,2020-01-08T18:50:38+0000,[],Dog,https://www.petfinder.com/dog/sammy-46841276/ca/san-pedro/border-collies-in-need-ca1296/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46809318,dog,Adult,,False,False,False,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Male,46809318,WHISKEY,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46809318/1/?bust=1579052655&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46809318/1/?bust=1579052655&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46809318/1/?bust=1579052655&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46809318/1/?bust=1579052655'}]",2019-12-10T18:46:36+0000,Large,Dog,adoptable,2019-12-10T18:46:36+0000,[],Dog,https://www.petfinder.com/dog/whiskey-46809318/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca768,46808529,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,957 North Gaffey St,,San Pedro,US,90731,CA,,(888) 452-7381,,1.3256,,,,Male,46808529,MR BURNS,CA768,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46808529/1/?bust=1578699143&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46808529/1/?bust=1578699143&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46808529/1/?bust=1578699143&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46808529/1/?bust=1578699143'}]",2019-12-10T17:46:53+0000,Large,Dog,adoptable,2019-12-10T17:46:53+0000,[],Dog,https://www.petfinder.com/dog/mr-burns-46808529/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
