organization_id,animal_id,animal_type,age,attributes.declawed,attributes.house_trained,attributes.shots_current,attributes.spayed_neutered,attributes.special_needs,breeds.mixed,breeds.primary,breeds.secondary,breeds.unknown,coat,colors.primary,colors.secondary,colors.tertiary,contact.address.address1,contact.address.address2,contact.address.city,contact.address.country,contact.address.postcode,contact.address.state,contact.email,contact.phone,description,distance,environment.cats,environment.children,environment.dogs,gender,id,name,organization_id,photos,published_at,size,species,status,status_changed_at,tags,type,url
ca767,47127742,dog,Young,,False,False,False,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Male,47127742,BUSTER,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127742/1/?bust=1579171605&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127742/1/?bust=1579171605&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127742/1/?bust=1579171605&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127742/1/?bust=1579171605'}]",2020-01-16T10:36:38+0000,Medium,Dog,adoptable,2020-01-16T10:36:38+0000,[],Dog,https://www.petfinder.com/dog/buster-47127742/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47127743,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Male,47127743,LAMONT,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127743/1/?bust=1579171606&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127743/1/?bust=1579171606&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127743/1/?bust=1579171606&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127743/1/?bust=1579171606'}]",2020-01-16T10:36:38+0000,Large,Dog,adoptable,2020-01-16T10:36:38+0000,[],Dog,https://www.petfinder.com/dog/lamont-47127743/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47127747,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Female,47127747,NOODLES,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127747/1/?bust=1579171605&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127747/1/?bust=1579171605&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127747/1/?bust=1579171605&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47127747/1/?bust=1579171605'}]",2020-01-16T10:36:38+0000,Small,Dog,adoptable,2020-01-16T10:36:38+0000,[],Dog,https://www.petfinder.com/dog/noodles-47127747/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47125019,dog,Young,,False,False,True,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Male,47125019,CLIFFORD,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125019/1/?bust=1579135575&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125019/1/?bust=1579135575&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125019/1/?bust=1579135575&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125019/1/?bust=1579135575'}]",2020-01-16T00:36:11+0000,Extra Large,Dog,adoptable,2020-01-16T00:36:11+0000,[],Dog,https://www.petfinder.com/dog/clifford-47125019/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47125016,dog,Adult,,False,False,False,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Male,47125016,SANDI,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125016/1/?bust=1579135575&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125016/1/?bust=1579135575&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125016/1/?bust=1579135575&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125016/1/?bust=1579135575'}]",2020-01-16T00:36:10+0000,Large,Dog,adoptable,2020-01-16T00:36:10+0000,[],Dog,https://www.petfinder.com/dog/sandi-47125016/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47125017,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Female,47125017,HUERA,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125017/1/?bust=1579135575&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125017/1/?bust=1579135575&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125017/1/?bust=1579135575&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125017/1/?bust=1579135575'}]",2020-01-16T00:36:10+0000,Large,Dog,adoptable,2020-01-16T00:36:10+0000,[],Dog,https://www.petfinder.com/dog/huera-47125017/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47125018,dog,Young,,False,False,True,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Male,47125018,AXEL,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125018/1/?bust=1579135576&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125018/1/?bust=1579135576&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125018/1/?bust=1579135576&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47125018/1/?bust=1579135576'}]",2020-01-16T00:36:10+0000,Large,Dog,adoptable,2020-01-16T00:36:10+0000,[],Dog,https://www.petfinder.com/dog/axel-47125018/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca2303,47124244,dog,Senior,,True,True,True,False,True,Maltese,Poodle,False,,,,,,,Van Nuys,US,91406,CA,delaneysdog@gmail.com,(818) 602-2212,"Hi my name is Kenny and I am an 8-10 year old Maltipoo. 

Apply online at www.delaneysdog.com/adoption-application.html

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Interested in...",2.6761,,False,True,Male,47124244,KENNY,CA2303,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/1/?bust=1579130145&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/1/?bust=1579130145&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/1/?bust=1579130145&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/1/?bust=1579130145'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/2/?bust=1579130149&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/2/?bust=1579130149&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/2/?bust=1579130149&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/2/?bust=1579130149'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/3/?bust=1579130151&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/3/?bust=1579130151&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/3/?bust=1579130151&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/3/?bust=1579130151'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/4/?bust=1579130153&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/4/?bust=1579130153&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/4/?bust=1579130153&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47124244/4/?bust=1579130153'}]",2020-01-15T23:18:23+0000,Small,Dog,adoptable,2020-01-15T23:18:23+0000,[],Dog,https://www.petfinder.com/dog/kenny-47124244/ca/van-nuys/delaneys-dog-ca2303/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47123549,dog,Adult,,False,False,False,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Male,47123549,YANKI,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47123549/1/?bust=1579124750&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47123549/1/?bust=1579124750&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47123549/1/?bust=1579124750&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47123549/1/?bust=1579124750'}]",2020-01-15T21:35:45+0000,Large,Dog,adoptable,2020-01-15T21:35:45+0000,[],Dog,https://www.petfinder.com/dog/yanki-47123549/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47120674,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Male,47120674,LYLE,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47120674/1/?bust=1579110287&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47120674/1/?bust=1579110287&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47120674/1/?bust=1579110287&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47120674/1/?bust=1579110287'}]",2020-01-15T17:34:41+0000,Medium,Dog,adoptable,2020-01-15T17:34:41+0000,[],Dog,https://www.petfinder.com/dog/lyle-47120674/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47118331,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Female,47118331,BELLE,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47118331/1/?bust=1579085043&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47118331/1/?bust=1579085043&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47118331/1/?bust=1579085043&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47118331/1/?bust=1579085043'}]",2020-01-15T10:33:55+0000,Small,Dog,adoptable,2020-01-15T10:33:55+0000,[],Dog,https://www.petfinder.com/dog/belle-47118331/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47118330,dog,Young,,False,False,True,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Male,47118330,BUSTER,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47118330/1/?bust=1579139176&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47118330/1/?bust=1579139176&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47118330/1/?bust=1579139176&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47118330/1/?bust=1579139176'}]",2020-01-15T10:33:55+0000,Medium,Dog,adoptable,2020-01-15T10:33:55+0000,[],Dog,https://www.petfinder.com/dog/buster-47118330/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca44,47115253,dog,Young,,False,False,True,False,False,Husky,,False,Medium,Merle (Red),,,7720 Gloria Avenue,,Van Nuys,US,91406,CA,adoptions@petorphans.org,(818) 901-0190,"This gorgeous boy is so sweet and so smart! He knows lots of commands and he&#039;s very gentle.

If you...",2.6761,,,True,Male,47115253,Red,CA44,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/1/?bust=1579047588&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/1/?bust=1579047588&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/1/?bust=1579047588&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/1/?bust=1579047588'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/2/?bust=1579047594&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/2/?bust=1579047594&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/2/?bust=1579047594&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/2/?bust=1579047594'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/3/?bust=1579047596&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/3/?bust=1579047596&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/3/?bust=1579047596&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/3/?bust=1579047596'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/4/?bust=1579047600&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/4/?bust=1579047600&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/4/?bust=1579047600&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/4/?bust=1579047600'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/5/?bust=1579047603&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/5/?bust=1579047603&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/5/?bust=1579047603&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/5/?bust=1579047603'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/6/?bust=1579047605&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/6/?bust=1579047605&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/6/?bust=1579047605&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47115253/6/?bust=1579047605'}]",2020-01-15T00:21:41+0000,Medium,Dog,adoptable,2020-01-15T00:21:41+0000,"[smart, sweet, gorgeous, loving, cute]",Dog,https://www.petfinder.com/dog/red-47115253/ca/van-nuys/pet-orphans-of-southern-california-ca44/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca767,47114966,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,14409 Vanowen St,,Van Nuys,US,91405,CA,,(888) 452-7381,,0.0325,,,,Male,47114966,NIGHT,CA767,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47114966/1/?bust=1579045373&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47114966/1/?bust=1579045373&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47114966/1/?bust=1579045373&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47114966/1/?bust=1579045373'}]",2020-01-14T23:32:46+0000,Small,Dog,adoptable,2020-01-14T23:32:46+0000,[],Dog,https://www.petfinder.com/dog/night-47114966/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
